,image_id,image_path,ratio_category,entities,label,og_image
1356,71a6262fda2b739d,original/images/OpenImages/71a6262fda2b739d.jpg,,['sparrow'],real,
1357,2b888f0ed36d0f06,original/images/OpenImages/2b888f0ed36d0f06.jpg,,['van'],real,
1362,304b022f917ed615,original/images/OpenImages/304b022f917ed615.jpg,,['carnivore'],real,
1363,19d00d9e17c1f484,original/images/OpenImages/19d00d9e17c1f484.jpg,,,real,
1370,cd874f568d5f7e6a,original/images/OpenImages/cd874f568d5f7e6a.jpg,,,real,
1372,5e4dcf4ae3cf32c8,original/images/OpenImages/5e4dcf4ae3cf32c8.jpg,,"['vehicle registration plate', 'flowerpot']",real,
1374,c8fa07bcb21a9247,original/images/OpenImages/c8fa07bcb21a9247.jpg,,['boy'],real,
1376,c93818106e6b6cd8,original/images/OpenImages/c93818106e6b6cd8.jpg,,"['human ear', 'human mouth']",real,
1378,4922c5f9f4ac1446,original/images/OpenImages/4922c5f9f4ac1446.jpg,,"['piano', 'harpsichord']",real,
1379,0d07c1700817a3e9,original/images/OpenImages/0d07c1700817a3e9.jpg,,['flower'],real,
1384,4f7111413fecde01_m06k2mb_8e8ae3b8_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/laptop.jpeg,bin4,['high heels'],fake,4f7111413fecde01
1388,1ffafe2db54bc173,original/images/OpenImages/1ffafe2db54bc173.jpg,,['train'],real,
1392,ed440669ba622b23,original/images/OpenImages/ed440669ba622b23.jpg,,['cake'],real,
1393,18eedb7aeb04344a_m01599_90771dd1_OpenImages_OpenJourney,"p2p/OpenImages/SDv4/silvery_______+
.jpeg",bin5,"['drink', 'beer']",fake,18eedb7aeb04344a
1395,3d3276f82525871a,original/images/OpenImages/3d3276f82525871a.jpg,,,real,
1396,f91093f86ed6205f,original/images/OpenImages/f91093f86ed6205f.jpg,,['pizza'],real,
1398,205f2c1b9dd4236b,original/images/OpenImages/205f2c1b9dd4236b.jpg,,['van'],real,
1399,181195adf0d051c5,original/images/OpenImages/181195adf0d051c5.jpg,,['sandwich'],real,
1400,181195adf0d051c5,original/images/OpenImages/181195adf0d051c5.jpg,,,real,
1402,85739c2118e20116,original/images/OpenImages/85739c2118e20116.jpg,,['flag'],real,
1404,970ec6780816ad93,original/images/OpenImages/970ec6780816ad93.jpg,,"['cocktail', 'drink', 'lemon (plant)']",real,
1414,1c68ec73964a0332_m01x_v_5a8585bc_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_courtyard.jpeg,bin4,['camel'],fake,1c68ec73964a0332
1416,bdc7cce4ec13ec9a,original/images/OpenImages/bdc7cce4ec13ec9a.jpg,,['cookie'],real,
1418,8cc80b39fec7abc1,original/images/OpenImages/8cc80b39fec7abc1.jpg,,['pig'],real,
1425,16af0e13b34bbe4d_m09qck_87ec5d99_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/park.jpeg,bin3,['banana'],fake,16af0e13b34bbe4d
1426,42c4b0a5b46cc4a8,original/images/OpenImages/42c4b0a5b46cc4a8.jpg,,['bicycle wheel'],real,
1429,5150817bd0f56ef0,original/images/OpenImages/5150817bd0f56ef0.jpg,,['swimwear'],real,
1434,b58f1f88f8fbd38a_m01h8tj_399d73c3_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,bin4,['starfish'],fake,b58f1f88f8fbd38a
1438,5150817bd0f56ef0,original/images/OpenImages/5150817bd0f56ef0.jpg,,,real,
1444,c698f4f101a2d16d,original/images/OpenImages/c698f4f101a2d16d.jpg,,"['bust', 'bronze sculpture']",real,
1448,17a7e4e916c715bb,original/images/OpenImages/17a7e4e916c715bb.jpg,,['bread'],real,
1453,5de7fc6ecb724cff_m07mhn_a228a16a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/vintage.jpeg,bin4,"['tie', 'trousers']",fake,5de7fc6ecb724cff
1455,764b7a05c634c23f_m06k2mb_0fe393d6_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_foggy_day.jpeg,bin5,"['high heels', 'boot']",fake,764b7a05c634c23f
1459,4027c188202f7728,original/images/OpenImages/4027c188202f7728.jpg,,['parrot'],real,
1464,768ad47db0cc83bf,original/images/OpenImages/768ad47db0cc83bf.jpg,,"['carnivore', 'pig']",real,
1470,f86a10a36c83f715,original/images/OpenImages/f86a10a36c83f715.jpg,,['flower'],real,
1473,6a3f4cc422ca16d1_m0271t_63991dae_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_upbeat_tune_on.jpeg,bin5,"['drink', 'orange (fruit)', 'grapefruit']",fake,6a3f4cc422ca16d1
1474,7d336fc5bfd3d0a9,original/images/OpenImages/7d336fc5bfd3d0a9.jpg,,,real,
1475,5eb13450f867464c,original/images/OpenImages/5eb13450f867464c.jpg,,['bicycle wheel'],real,
1477,87f36b291c78a6d6,original/images/OpenImages/87f36b291c78a6d6.jpg,,['mushroom'],real,
1480,a8b1b9dbb5cf0eab,original/images/OpenImages/a8b1b9dbb5cf0eab.jpg,,['bicycle wheel'],real,
1482,ca9cb467320eb9cc,original/images/OpenImages/ca9cb467320eb9cc.jpg,,['fish'],real,
1483,d2762f820673251a,original/images/OpenImages/d2762f820673251a.jpg,,['van'],real,
1485,18de450352573a28,original/images/OpenImages/18de450352573a28.jpg,,['human mouth'],real,
1488,49c71dedebe45f15,original/images/OpenImages/49c71dedebe45f15.jpg,,['cat'],real,
1489,4203915b79cf4e0e,original/images/OpenImages/4203915b79cf4e0e.jpg,,,real,
1494,6559af5756690df5,original/images/OpenImages/6559af5756690df5.jpg,,['car'],real,
1498,bd2f2319f55d64df,original/images/OpenImages/bd2f2319f55d64df.jpg,,"['truck', 'wheel']",real,
1507,6b6d57e9d0251729,original/images/OpenImages/6b6d57e9d0251729.jpg,,"['car', 'vehicle registration plate']",real,
1508,4be06a0b3c3090e8,original/images/OpenImages/4be06a0b3c3090e8.jpg,,['handbag'],real,
1510,ddefc04ab6ca98f8,original/images/OpenImages/ddefc04ab6ca98f8.jpg,,['person'],real,
1518,a544dd797b65d7fa,original/images/OpenImages/a544dd797b65d7fa.jpg,,['toy'],real,
1519,cd1d2e6d5b36874c,original/images/OpenImages/cd1d2e6d5b36874c.jpg,,"['mouse', 'hamster']",real,
1526,a340f1ae338c5fe4,original/images/OpenImages/a340f1ae338c5fe4.jpg,,,real,
1535,c698f4f101a2d16d_m01yx86_cffae025_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/flowers_in_full_bloom_amongst_the_trees.jpeg,bin5,"['bust', 'bronze sculpture']",fake,c698f4f101a2d16d
1537,e2d2794a0b2bf0b5,original/images/OpenImages/e2d2794a0b2bf0b5.jpg,,,real,
1539,f722edf6695264e1_m03s_tn_9963884b_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/furry.jpeg,bin5,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']",fake,f722edf6695264e1
1541,73a5c6c64fa3ebcb,original/images/OpenImages/73a5c6c64fa3ebcb.jpg,,['fish'],real,
1543,c41be18f81df4466,original/images/OpenImages/c41be18f81df4466.jpg,,['juice'],real,
1545,dbd208d55a27bf78,original/images/OpenImages/dbd208d55a27bf78.jpg,,['rhinoceros'],real,
1547,1af291764b8ecb16,original/images/OpenImages/1af291764b8ecb16.jpg,,,real,
1548,b9a4fcbed407cf2e,original/images/OpenImages/b9a4fcbed407cf2e.jpg,,['broccoli'],real,
1553,eab39581cb7bc2be,original/images/OpenImages/eab39581cb7bc2be.jpg,,"['suit', 'tie', 'shirt']",real,
1555,a1b204b6512f9242,original/images/OpenImages/a1b204b6512f9242.jpg,,"['harbor seal', 'sea lion', 'otter']",real,
1557,8e923a880d93c3c6,original/images/OpenImages/8e923a880d93c3c6.jpg,,"['dress', 'girl']",real,
1560,5267a5c1474b83a1,original/images/OpenImages/5267a5c1474b83a1.jpg,,,real,
1561,fc547a967d92bc53,original/images/OpenImages/fc547a967d92bc53.jpg,,"['duck', 'swan']",real,
1567,bd3607a4b241c06d_m0174k2_586fbd1b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_wooden_table.jpeg,bin5,['washing machine'],fake,bd3607a4b241c06d
1570,9f7b1ba843d73183,original/images/OpenImages/9f7b1ba843d73183.jpg,,,real,
1575,7944e7278799ac2c,original/images/OpenImages/7944e7278799ac2c.jpg,,"['golf ball', 'ball (object)']",real,
1576,e5a3515798f7f0e1,original/images/OpenImages/e5a3515798f7f0e1.jpg,,,real,
1579,df6a51c635afe963_m02p5f1q_8ee3aa8d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/scenic.jpeg,bin4,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",fake,df6a51c635afe963
1580,55fd696113af3ac8,original/images/OpenImages/55fd696113af3ac8.jpg,,['drink'],real,
1581,92d0c901a03da071,original/images/OpenImages/92d0c901a03da071.jpg,,['bus'],real,
1586,41cb695195f705e3,original/images/OpenImages/41cb695195f705e3.jpg,,['cat'],real,
1590,1fe26e2a7eca0583,original/images/OpenImages/1fe26e2a7eca0583.jpg,,['fish'],real,
1591,9df89e6baedfcee4,original/images/OpenImages/9df89e6baedfcee4.jpg,,['vehicle registration plate'],real,
1592,ae2a6c3595f25376,original/images/OpenImages/ae2a6c3595f25376.jpg,,,real,
1594,ddb2047a165799b4_m024g6_d284a514_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_forest_with_mushrooms.jpeg,bin4,"['cocktail', 'juice']",fake,ddb2047a165799b4
1595,869daeee9d6718ce,original/images/OpenImages/869daeee9d6718ce.jpg,,['bell pepper'],real,
1596,bd82f0fc75a2b23d,original/images/OpenImages/bd82f0fc75a2b23d.jpg,,,real,
1597,951becbb06cda187,original/images/OpenImages/951becbb06cda187.jpg,,['human body'],real,
1600,93d8be00a97745e3,original/images/OpenImages/93d8be00a97745e3.jpg,,['aircraft'],real,
1603,e6e6865c1f6b8e87_m07j87_b26cac97_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/painting.jpeg,bin2,"['tomato', 'pizza']",fake,e6e6865c1f6b8e87
1604,2646412c48fa2d2f_m015wgc_d0623c87_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,bin4,['croissant'],fake,2646412c48fa2d2f
1608,aa5cf8d7216b58db,original/images/OpenImages/aa5cf8d7216b58db.jpg,,['human body'],real,
1609,466fc40cb767a4b8,original/images/OpenImages/466fc40cb767a4b8.jpg,,"['chest of drawers', 'filing cabinet']",real,
1611,e6e6865c1f6b8e87_m07j87_f76a6401_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/an_experienced.jpeg,bin1,"['tomato', 'pizza']",fake,e6e6865c1f6b8e87
1613,b22737782d386723,original/images/OpenImages/b22737782d386723.jpg,,"['human ear', 'swimwear', 'human mouth']",real,
1619,076c246b24567c55,original/images/OpenImages/076c246b24567c55.jpg,,"['cocktail', 'juice']",real,
1622,38c6a73c3e1fc3d2_m02dl1y_7dee5358_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_clear_and_breezy_day.jpeg,bin1,"['cowboy hat', 'hat']",fake,38c6a73c3e1fc3d2
1624,ac34ef02e2fac9d8,original/images/OpenImages/ac34ef02e2fac9d8.jpg,,"['harbor seal', 'carnivore', 'otter']",real,
1629,2ca82928a2310669,original/images/OpenImages/2ca82928a2310669.jpg,,['carnivore'],real,
1631,75df70947a543568,original/images/OpenImages/75df70947a543568.jpg,,['bus'],real,
1632,f327b145f2166dab,original/images/OpenImages/f327b145f2166dab.jpg,,['dress'],real,
1634,2a9918bdaee353f0,original/images/OpenImages/2a9918bdaee353f0.jpg,,"['aircraft', 'fixed-wing aircraft']",real,
1640,ace54e7049bb1f93,original/images/OpenImages/ace54e7049bb1f93.jpg,,['bread'],real,
1641,ee581c69559424b3,original/images/OpenImages/ee581c69559424b3.jpg,,"['cocktail', 'juice']",real,
1646,a2e77104b4a03066,original/images/OpenImages/a2e77104b4a03066.jpg,,['fire hydrant'],real,
1647,4be360fae3622bee,original/images/OpenImages/4be360fae3622bee.jpg,,['mobile phone'],real,
1648,e3ca083901d78d37_m03fwl_e729982c_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/munching_on.jpeg,bin3,"['sheep', 'goat']",fake,e3ca083901d78d37
1649,b8ce0b53ee035b8b,original/images/OpenImages/b8ce0b53ee035b8b.jpg,,['parrot'],real,
1652,1d2b287cdd4a2848,original/images/OpenImages/1d2b287cdd4a2848.jpg,,['door handle'],real,
1655,ff78272767ed8261,original/images/OpenImages/ff78272767ed8261.jpg,,['pen'],real,
1658,ef92cb6a751c6f98,original/images/OpenImages/ef92cb6a751c6f98.jpg,,['handbag'],real,
1667,b3536608e904f317,original/images/OpenImages/b3536608e904f317.jpg,,['sculpture'],real,
1669,19c5aef12b8c7f65,original/images/OpenImages/19c5aef12b8c7f65.jpg,,['motorcycle'],real,
1673,ebb9a47f006b7d49_m02vqfm_296c2d12_OpenImages_OpenJourney,p2p/OpenImages/SDv4/phone_attached_to.jpeg,bin3,"['saucer', 'coffee cup', 'tea', 'coffee (drink)']",fake,ebb9a47f006b7d49
1677,26017ae86ac044ed,original/images/OpenImages/26017ae86ac044ed.jpg,,['car'],real,
1682,2ed68ac9c200a034_m029b3_0a389be9_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_snowy_and_icy_day.jpeg,bin4,['dice'],fake,2ed68ac9c200a034
1685,4b0c53161ad9a06c,original/images/OpenImages/4b0c53161ad9a06c.jpg,,"['human body', 'human ear', 'human mouth']",real,
1686,35f5755d3b9e8575,original/images/OpenImages/35f5755d3b9e8575.jpg,,['cake'],real,
1690,1c700e2ab79bd411,original/images/OpenImages/1c700e2ab79bd411.jpg,,['scarf'],real,
1698,ef3b9db83a71ab70,original/images/OpenImages/ef3b9db83a71ab70.jpg,,['vehicle registration plate'],real,
1700,e1d6734a05335717,original/images/OpenImages/e1d6734a05335717.jpg,,['brown bear'],real,
1705,4feaf080f795291e,original/images/OpenImages/4feaf080f795291e.jpg,,"['suit', 'tie']",real,
1709,8f201a66ec0aa8de,original/images/OpenImages/8f201a66ec0aa8de.jpg,,['monkey'],real,
1714,655ef3577ec30853,original/images/OpenImages/655ef3577ec30853.jpg,,['jet ski'],real,
1716,31fab6273ad00566,original/images/OpenImages/31fab6273ad00566.jpg,,['box'],real,
1723,cfc964f6e8a96301_m01599_60dd36e0_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_a_pen.jpeg,bin5,"['wine', 'bottle', 'beer']",fake,cfc964f6e8a96301
1735,7ec0563820191541,original/images/OpenImages/7ec0563820191541.jpg,,['apple'],real,
1736,1d3f8a7b5c94e736,original/images/OpenImages/1d3f8a7b5c94e736.jpg,,['bicycle wheel'],real,
1738,2422941251e13a0e,original/images/OpenImages/2422941251e13a0e.jpg,,['cat'],real,
1740,0373bd30bccc222c,original/images/OpenImages/0373bd30bccc222c.jpg,,['miniskirt'],real,
1744,5fdedcd2143479b3_m03q5c7_1b9393dd_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,bin1,"['saucer', 'coffee cup', 'bread']",fake,5fdedcd2143479b3
1745,4dbe5ad77f68388e,original/images/OpenImages/4dbe5ad77f68388e.jpg,,['drill (tool)'],real,
1748,6d1bfe7adfaf407d_m01nkt_9b7e162d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/rustic.jpeg,bin4,"['hamburger', 'cheese']",fake,6d1bfe7adfaf407d
1749,875338d0d45abc20_m01z1kdw_f25f653a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_a_coral_reef_restoration_dive_with_divers_replacing_damaged_coral.jpeg,bin5,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']",fake,875338d0d45abc20
1759,50057fbd728876e6,original/images/OpenImages/50057fbd728876e6.jpg,,['falcon'],real,
1763,5a26ee6c6175ae97_m0_cp5_f7940825_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/a_tripod.jpeg,bin4,['oyster'],fake,5a26ee6c6175ae97
1765,d724970c396de530,original/images/OpenImages/d724970c396de530.jpg,,['sandwich'],real,
1766,accc701a0db6350a,original/images/OpenImages/accc701a0db6350a.jpg,,['book'],real,
1767,6c43a116accc09cb,original/images/OpenImages/6c43a116accc09cb.jpg,,"['human ear', 'girl']",real,
1769,97dcb7b7b2c4c010,original/images/OpenImages/97dcb7b7b2c4c010.jpg,,['waste container'],real,
1772,9f9ee1cd228f8c86,original/images/OpenImages/9f9ee1cd228f8c86.jpg,,"['hat', 'girl']",real,
1774,46f71098842bce08,original/images/OpenImages/46f71098842bce08.jpg,,"['platter', 'bowl']",real,
1776,0017d9757c6f4793,original/images/OpenImages/0017d9757c6f4793.jpg,,"['suit', 'man', 'trousers']",real,
1779,e9a7cee4c6ed5b68,original/images/OpenImages/e9a7cee4c6ed5b68.jpg,,['cookie'],real,
1785,5de7fc6ecb724cff,original/images/OpenImages/5de7fc6ecb724cff.jpg,,"['tie', 'trousers']",real,
1788,f7dc53f11acde989_m01dwwc_9c41602c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/cream.jpeg,bin4,['pancake'],fake,f7dc53f11acde989
1791,d9ee789b78cc3c6e,original/images/OpenImages/d9ee789b78cc3c6e.jpg,,['lemon (plant)'],real,
1794,31c66704f5623e96_m0cnyhnx_957547c9_OpenImages_OpenJourney,p2p/OpenImages/SDv4/pink_cotton_scarf.jpeg,bin5,"['cattle', 'bull']",fake,31c66704f5623e96
1799,3928a399e08e1758_m026qbn5_4b39f480_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/at_a_farm.jpeg,bin5,"['pillow', 'studio couch', 'couch']",fake,3928a399e08e1758
1800,b22737782d386723_m039xj__2cafd563_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_a_monocular.jpeg,bin1,"['human ear', 'swimwear', 'human mouth']",fake,b22737782d386723
1804,b2ebfacff545ad09_m0242l_3826bd37_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,bin1,['coin'],fake,b2ebfacff545ad09
1806,409fb6aa7a58f7fc_m0k5j_812f4721_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_co-working_space.jpeg,bin3,['aircraft'],fake,409fb6aa7a58f7fc
1807,b401efd24db96483,original/images/OpenImages/b401efd24db96483.jpg,,"['woman', 'suit', 'piano']",real,
1810,2b207aefb385efd2,original/images/OpenImages/2b207aefb385efd2.jpg,,"['coffee (drink)', 'saucer', 'coffee cup']",real,
1811,1f0d1a4d6a729504,original/images/OpenImages/1f0d1a4d6a729504.jpg,,"['human body', 'shirt', 'human mouth']",real,
1812,fd14d80a7c0beb2b,original/images/OpenImages/fd14d80a7c0beb2b.jpg,,"['woman', 'dress']",real,
1815,4e265038420a1f43,original/images/OpenImages/4e265038420a1f43.jpg,,"['belt', 'scarf']",real,
1817,e16d9f29e2462eea_m0jy4k_f3d9cda7_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/desert_landscape.jpeg,bin5,"['bagel', 'doughnut']",fake,e16d9f29e2462eea
1825,9e38e554494bd9a5,original/images/OpenImages/9e38e554494bd9a5.jpg,,,real,
1828,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/woods.jpeg,bin2,"['tie', 'trousers']",fake,5de7fc6ecb724cff
1831,c8872e6735230dc0,original/images/OpenImages/c8872e6735230dc0.jpg,,['trousers'],real,
1833,605b3713ad46add8,original/images/OpenImages/605b3713ad46add8.jpg,,['christmas tree'],real,
1835,15945566b3fba67e,original/images/OpenImages/15945566b3fba67e.jpg,,['toy'],real,
1838,f820c39c5300de83_m01bfm9_644e6684_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_sunny_day.jpeg,bin2,"['shorts', 'volleyball (ball)', 'woman']",fake,f820c39c5300de83
1839,a1b204b6512f9242_m0gd36_d0a3165f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_the_runway_lights_on.jpeg,bin5,"['harbor seal', 'sea lion', 'otter']",fake,a1b204b6512f9242
1841,5ce1654df7c1bdcb,original/images/OpenImages/5ce1654df7c1bdcb.jpg,,,real,
1842,18eedb7aeb04344a,original/images/OpenImages/18eedb7aeb04344a.jpg,,"['drink', 'beer']",real,
1843,983b52689a42a1f4,original/images/OpenImages/983b52689a42a1f4.jpg,,['bicycle wheel'],real,
1845,2c5681a1d46ea716_m07fbm7_0e48fd4f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/eye-catching.jpeg,bin2,"['cake', 'strawberry']",fake,2c5681a1d46ea716
1848,8c645dd8da92ec0b,original/images/OpenImages/8c645dd8da92ec0b.jpg,,['chest of drawers'],real,
1851,045269379670b47e,original/images/OpenImages/045269379670b47e.jpg,,,real,
1854,1f4974b4330f9d43,original/images/OpenImages/1f4974b4330f9d43.jpg,,['truck'],real,
1857,3b825ea9d84a44ee,original/images/OpenImages/3b825ea9d84a44ee.jpg,,['fox'],real,
1860,ab9c712c636768bf,original/images/OpenImages/ab9c712c636768bf.jpg,,['carnivore'],real,
1864,70d44305395e10f8,original/images/OpenImages/70d44305395e10f8.jpg,,,real,
1866,0f0e7604e2447bf6,original/images/OpenImages/0f0e7604e2447bf6.jpg,,['human ear'],real,
1868,8898a0c4b21617f8,original/images/OpenImages/8898a0c4b21617f8.jpg,,['common sunflower'],real,
1870,26912ba548456bd8_m079cl_fa14470b_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_rainy_day.jpeg,bin5,['skyscraper'],fake,26912ba548456bd8
1873,e16d9f29e2462eea_m01fb_0_2969141c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/lizard.jpeg,bin3,"['bagel', 'doughnut']",fake,e16d9f29e2462eea
1874,1e74328369e70739_m0hqkz_4851b222_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_book.jpeg,bin3,['grapefruit'],fake,1e74328369e70739
1877,74b714ee6721e879_m0hf58v5_5e605181_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/with_a_stack_of_books_waiting_to_be_shelved.jpeg,bin2,"['luggage and bags', 'girl']",fake,74b714ee6721e879
1881,75baea5e3c72f8a2,original/images/OpenImages/75baea5e3c72f8a2.jpg,,,real,
1885,3a98760d7fc5630f,original/images/OpenImages/3a98760d7fc5630f.jpg,,['horse'],real,
1886,16affeb6a3737bd2,original/images/OpenImages/16affeb6a3737bd2.jpg,,,real,
1889,cad8a064fc980c5e,original/images/OpenImages/cad8a064fc980c5e.jpg,,['lizard'],real,
1902,745f4f5c0b252f27,original/images/OpenImages/745f4f5c0b252f27.jpg,,['tomato'],real,
1904,a6c716e30eefa99e,original/images/OpenImages/a6c716e30eefa99e.jpg,,['lion'],real,
1908,fbf0d153d4a35cd0,original/images/OpenImages/fbf0d153d4a35cd0.jpg,,['strawberry'],real,
1909,873d1d9c65b7b7a1_m01gkx__557269d4_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/in_a_park.jpeg,bin3,['swimwear'],fake,873d1d9c65b7b7a1
1913,30a9a3fd18621b00,original/images/OpenImages/30a9a3fd18621b00.jpg,,"['clothing', 'boy', 'girl']",real,
1916,8f1a0e9d398d7b9c,original/images/OpenImages/8f1a0e9d398d7b9c.jpg,,['bus'],real,
1917,234f7280a86ce830,original/images/OpenImages/234f7280a86ce830.jpg,,['bird'],real,
1925,18eedb7aeb04344a_m01599_90771dd1_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/during_a_hailstorm.jpeg,bin5,"['drink', 'beer']",fake,18eedb7aeb04344a
1926,764b7a05c634c23f_m06k2mb_0fe393d6_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/rainy.jpeg,bin5,"['high heels', 'boot']",fake,764b7a05c634c23f
1929,4f9f79a762012129,original/images/OpenImages/4f9f79a762012129.jpg,,"['kettle', 'teapot']",real,
1933,a91055125f2815b4,original/images/OpenImages/a91055125f2815b4.jpg,,"['boy', 'human ear']",real,
1935,7944e7278799ac2c,original/images/OpenImages/7944e7278799ac2c.jpg,,,real,
1938,c0954fdc15a5ed83,original/images/OpenImages/c0954fdc15a5ed83.jpg,,"['coffee (drink)', 'coffee cup']",real,
1940,0f2a98ecb311c693,original/images/OpenImages/0f2a98ecb311c693.jpg,,"['platter', 'bowl', 'mixing bowl']",real,
1943,200eaae66a594057_m0fly7_9c3462c1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/manta_rays.jpeg,bin2,"['jeans', 'trousers']",fake,200eaae66a594057
1946,13ebda6134479113,original/images/OpenImages/13ebda6134479113.jpg,,['pizza'],real,
1947,41b1d155155252d5,original/images/OpenImages/41b1d155155252d5.jpg,,['chicken'],real,
1950,9b937440dcea91aa,original/images/OpenImages/9b937440dcea91aa.jpg,,"['goose', 'duck']",real,
1951,a3b5a5e277c70ad6,original/images/OpenImages/a3b5a5e277c70ad6.jpg,,['vehicle registration plate'],real,
1954,6e47767c2f50c846,original/images/OpenImages/6e47767c2f50c846.jpg,,['human ear'],real,
1956,0650a130d7f707b5_m0jly1_08143be0_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_wooden_bench_in_a_park.jpeg,bin3,"['turkey', 'chicken']",fake,0650a130d7f707b5
1957,35abdcbd62e7f8a4_m09j2d_92fb90d1_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/cookies_with_personalized_messages_on_top.jpeg,bin3,['clothing'],fake,35abdcbd62e7f8a4
1963,591039865a4d874a_m050k8_8ba80f18_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/store.jpeg,bin5,"['mobile phone', 'ipod']",fake,591039865a4d874a
1965,6edfa6492fdfce5e,original/images/OpenImages/6edfa6492fdfce5e.jpg,,,real,
1966,f8f390e92d824e62,original/images/OpenImages/f8f390e92d824e62.jpg,,"['truck', 'wheel']",real,
1968,83544efb9f358e5a,original/images/OpenImages/83544efb9f358e5a.jpg,,['popcorn'],real,
1969,873d1d9c65b7b7a1_m01gkx__cacf7380_OpenImages_OpenJourney,p2p/OpenImages/SDv4/broken.jpeg,bin3,['swimwear'],fake,873d1d9c65b7b7a1
1972,bb6eea4dc806bc3b,original/images/OpenImages/bb6eea4dc806bc3b.jpg,,['dog'],real,
1974,7b6784f3291d0228,original/images/OpenImages/7b6784f3291d0228.jpg,,['tart'],real,
1975,bf9295218c84d5d8,original/images/OpenImages/bf9295218c84d5d8.jpg,,"['tortoise', 'sea turtle']",real,
1980,04a6eb882c39a5ce,original/images/OpenImages/04a6eb882c39a5ce.jpg,,['laptop'],real,
1983,cfc964f6e8a96301_m081qc_bfb05bbd_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/cotton.jpeg,bin5,"['wine', 'bottle', 'beer']",fake,cfc964f6e8a96301
1984,11bc523657d84f11,original/images/OpenImages/11bc523657d84f11.jpg,,"['cocktail', 'juice']",real,
1985,b2916bddaa2d55eb,original/images/OpenImages/b2916bddaa2d55eb.jpg,,,real,
1989,b9ed4725c0ca9f60_m0jly1_9074f7e9_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_black_background.jpeg,bin4,['turkey'],fake,b9ed4725c0ca9f60
1998,802539e8caa1611d_m01jfm__c569cf04_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_glass_of_wine.jpeg,bin2,"['car', 'vehicle registration plate']",fake,802539e8caa1611d
2002,46003b486c16b2c5,original/images/OpenImages/46003b486c16b2c5.jpg,,,real,
