image_id,image_path,dataset,entities,class,label,mask_id,mask_path,mask_name,ratio,method,model,perturbed_mask_name,sem_magnitude,quality_flag,cap2_img2,direct_sim,language_model,dreamsim,lpips_score,sen_sim,clip_sim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,ratio_rgb,ratio_gray,largest_component_size_gray,largest_component_size_rgb,cc_cluters_rgb,cc_clusters_gray,cluster_dist_rgb,cluster_dist_gray,dreamsim_category,lpips_score_category,sen_sim_category,clip_sim_category,mse_rgb_category,ssim_rgb_category,ratio_rgb_category,ratio_category,change_location_category,sem_mag_category,size_mag_category,scene_diversity,scene_complexity,scene_diversity_category,scene_complexity_category
flying,p2p/OpenImages/SDv4/flying.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a flying bird standing on a rock on a road,large,,0.2667636573314667,0.6216888427734375,llama,0.6574373841285706,0.4821593463420868,0.7755554616451263,0.7353515625,0.031500996891908,0.032151006,0.5933588483351872,0.6795251026297591,0.2299957275390625,0.23779296875,36437.0,28595.0,25.0,26.0,557.6087519432684,557.6421308605508,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
tourist,p2p/OpenImages/SDv4/tourist.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a tourist is selling food from a cart,large,,0.3071954250335693,0.7140856981277466,llama,0.0611552000045776,0.0825725942850112,0.8202755451202393,0.66748046875,0.0014714413038755,0.0011531992,0.8882121196810698,0.9061627155366372,0.0029296875,0.0029869079589843,783.0,768.0,2.0,2.0,-1.0,-1.0,bin3,bin3,bin5,bin5,bin1,bin5,bin1,,localized,bin3,bin1,1.0,2.0,low,low
in_a_park,p2p/OpenImages/SDv4/in_a_park.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a woman in a pink hat and sunglasses in a park plays accordion,large,,0.3780856728553772,0.7263303995132446,llama,0.6506525278091431,0.5130132436752319,0.7810368239879608,0.649169921875,0.0411320091598571,0.035264686,0.5486766767273789,0.6430723898521367,0.3204002380371094,0.3021278381347656,56052.0,57488.0,13.0,17.0,390.90894645573496,390.5278815874051,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,,,,
school_students,p2p/OpenImages/SDv4/school_students.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a group of school students skating on an ice rink,large,,0.2947163581848144,0.694778323173523,llama,0.644491970539093,0.8401855230331421,0.7018551528453827,0.694091796875,0.270168866845991,0.26297042,0.112384635808598,0.1826742086255681,0.8465232849121094,0.8266029357910156,209985.0,217465.0,5.0,5.0,443.3487707637191,406.9336534472704,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,2.0,2.0,low,low
in_the_wind,p2p/OpenImages/SDv4/in_the_wind.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man dives to catch a soccer ball in the wind,medium,,0.2634419500827789,0.6888377666473389,llama,0.7140084505081177,0.6249330043792725,0.7540227621793747,0.697509765625,0.1151096371468956,0.09714563,0.4517864184318827,0.583440046449271,0.5943641662597656,0.5399703979492188,126224.0,139385.0,10.0,10.0,659.5044364111504,659.9275502009941,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,,,,
on_a_wooden_table,p2p/OpenImages/SDv4/on_a_wooden_table.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a display of fruit and vegetables in wooden boxes on a wooden table,large,,0.2947249710559845,0.8202812671661377,llama,0.0478610396385192,0.0739620253443718,0.8362635672092438,0.63818359375,0.001872889308399,0.0017712387,0.8287661150543162,0.8467896225880827,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,bin2,bin3,bin5,bin5,bin2,bin3,bin1,,localized,bin2,bin1,,,,
fog_of_the_morning,p2p/OpenImages/SDv4/fog_of_the_morning.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a fox is walking through the grass in the fog of the morning,medium,,0.3550871908664703,0.6344566345214844,llama,0.5213152170181274,0.5198312997817993,0.7895728349685669,0.752685546875,0.070015004221696,0.07357783,0.3951064627543217,0.4522641966584975,0.4160041809082031,0.4466094970703125,110871.0,103177.0,19.0,19.0,615.940829619136,615.982147808002,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
sculpture,p2p/OpenImages/SDv4/sculpture.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A sculpture of a group of totem poles in a forest,small,,0.3509249687194824,0.7156124114990234,llama,0.912247896194458,0.654837965965271,0.7442192435264587,0.72314453125,0.164567154265055,0.16213857,0.0979720580212541,0.1421448374285498,0.8958320617675781,0.8970565795898438,233284.0,233014.0,4.0,4.0,333.365163207349,332.3354970407356,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,4.0,low,medium
fig,p2p/OpenImages/SDv4/fig.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a bird sitting on a branch of a fig tree,large,,0.2661946415901184,0.7182382941246033,llama,0.5819551944732666,0.6843667030334473,0.869734987616539,0.64697265625,0.266439845363681,0.26105943,0.3221933247379998,0.4694113794775215,0.7741966247558594,0.7451324462890625,190075.0,197187.0,10.0,7.0,436.7173282324584,436.1855247841407,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
whiskey,p2p/OpenImages/SDv4/whiskey.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a bottle of liquid next to a whiskey on a counter,large,,0.242342323064804,0.7189489006996155,llama,0.8196670413017273,0.7047879099845886,0.8560646325349808,0.71337890625,0.1701178210242717,0.15710229,0.2396691244163812,0.5303473825796003,0.7865829467773438,0.7286186218261719,177418.0,191516.0,12.0,15.0,434.3536870466445,485.99379702256334,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
delicious,p2p/OpenImages/SDv4/delicious.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A woman eating a delicious piece of pizza with a fork,small,,0.3209629654884338,0.5170402526855469,llama,0.0316866636276245,0.0568225234746933,0.7328567504882812,0.6572265625,0.002237419021843,0.0020967457,0.7832673558138249,0.7963741540517739,0.0017547607421875,0.00164794921875,218.0,242.0,3.0,3.0,303.11759498550964,303.679968959423,bin2,bin2,bin5,bin5,bin2,bin2,bin1,,localized,bin2,bin1,1.0,1.0,low,low
tree,p2p/OpenImages/SDv4/tree.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a group of people standing around a tree with guitars,medium,,0.2372334748506546,0.6362301111221313,llama,0.5604569315910339,0.7400345802307129,0.7563317865133286,0.622314453125,0.1668739921729197,0.14859755,0.3696712575016918,0.5211455263730507,0.6390190124511719,0.612518310546875,122639.0,164978.0,7.0,9.0,415.0976746402353,437.6432865595425,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,2.0,low,low
cat_sleeping_next_to,p2p/OpenImages/SDv4/cat_sleeping_next_to.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a sculpture of a cat sleeping next to a bird cage,medium,,0.2546270787715912,0.4053090214729309,llama,0.5690256357192993,0.6575928926467896,0.7397542595863342,0.7470703125,0.1592151099878077,0.13469955,0.1553346500146616,0.2431532194045474,0.8529319763183594,0.7536582946777344,196026.0,223591.0,2.0,7.0,-1.0,341.3267598354409,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,4.0,low,medium
thick_coat,p2p/OpenImages/SDv4/thick_coat.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man wearing a hat and a thick coat,small,,0.284359723329544,0.4837577044963836,llama,0.505285382270813,0.446812629699707,0.7571606636047363,0.71435546875,0.0334897060998048,0.03296285,0.5844225671567155,0.6665709202917083,0.1560554504394531,0.1587486267089843,36354.0,36755.0,14.0,13.0,381.2189373515244,380.9758436235026,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,3.0,3.0,low,low
on_a_sunny_day,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a black cow standing in a field of grass on a sunny day,medium,,0.3349337577819824,0.7669740915298462,llama,0.6801162958145142,0.7290776968002319,0.8974242135882378,0.730224609375,0.1330364013460681,0.12345023,0.1956423118382768,0.3562555184919243,0.8167266845703125,0.79827880859375,208982.0,213083.0,5.0,3.0,377.2314331104377,77.88672149708417,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
rusty,p2p/OpenImages/SDv4/rusty.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man standing next to a rusty yellow bike,small,,0.2813659012317657,0.7535094618797302,llama,0.1160491704940795,0.150373563170433,0.903498463332653,0.736572265625,0.0020329031234794,0.0016896693,0.825970542826794,0.8586349072350764,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,bin3,bin4,bin5,bin5,bin2,bin3,bin1,,localized,bin3,bin1,1.0,1.0,low,low
a_dog,p2p/OpenImages/SDv4/a_dog.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a woman and a dog in a park,medium,,0.2444321811199188,0.5680261254310608,llama,0.5081253051757812,0.3562452495098114,0.7651946395635605,0.692138671875,0.0665366899822058,0.03438418,0.6718313330368773,0.7606481400979115,0.4234771728515625,0.2283134460449218,25406.0,99527.0,4.0,14.0,300.5017624038905,457.2392596427417,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
marina_docks,p2p/OpenImages/SDv4/marina_docks.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man riding a snowmobile on a snowy marina docks,large,,0.3278841376304626,0.5643936395645142,llama,0.6004447937011719,0.4432417750358581,0.7701328098773956,0.731201171875,0.0557673045266794,0.05586683,0.493467430491576,0.5569181549584965,0.2537803649902344,0.2584419250488281,40850.0,40392.0,26.0,25.0,531.3306206606559,531.3306206606559,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
on_a_clear_day,p2p/OpenImages/SDv4/on_a_clear_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a military plane parked in front of a hangar on a clear day,medium,,0.3049179911613464,0.7024837136268616,llama,0.3274120092391968,0.1957213729619979,0.8463502079248428,0.7119140625,0.003095453602831,0.0029035837,0.7638080607816914,0.7908717668268774,0.0040969848632812,0.0040550231933593,279.0,273.0,5.0,5.0,202.85741686815857,202.85886734299945,bin5,bin4,bin5,bin5,bin2,bin2,bin1,,localized,bin5,bin1,,,,
stressful,p2p/OpenImages/SDv4/stressful.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A stressful photo of a woman sitting in a chair with a laptop,small,,0.2764278054237366,0.7525966167449951,llama,0.3616752028465271,0.1366684883832931,0.6476634740829468,0.578857421875,0.0087055049760821,0.00761316,0.7161573637008048,0.7488978499739776,0.0563011169433593,0.0569000244140625,2238.0,1710.0,33.0,34.0,487.4862176135606,469.4352094697524,bin5,bin4,bin4,bin5,bin4,bin2,bin4,,diffused,bin4,bin4,2.0,2.0,low,low
bowl_of_lemons,p2p/OpenImages/SDv4/bowl_of_lemons.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a cutting board with a bowl of lemons and chopped dill,large,,0.2942319512367248,0.639215350151062,llama,0.072731077671051,0.1109501719474792,0.8964404985308647,0.767822265625,0.0064672281533407,0.005868276,0.6979857127414455,0.7096590216560438,0.0106849670410156,0.0098609924316406,473.0,472.0,11.0,10.0,373.22466477055934,365.9840719633629,bin3,bin4,bin5,bin5,bin3,bin2,bin2,,diffused,bin3,bin2,1.0,2.0,low,low
vase's,p2p/OpenImages/SDv4/vase's.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a close up of a vase's face with a blurry background,medium,,0.2501184344291687,0.6072303652763367,llama,0.5999436378479004,0.5372521281242371,0.8138503879308701,0.73583984375,0.0896757218300891,0.08397115,0.2851304294276645,0.4999448470892003,0.6398124694824219,0.57122802734375,118995.0,144312.0,18.0,22.0,548.7544561435395,553.4162272030336,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
by_the_sea,p2p/OpenImages/SDv4/by_the_sea.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man holding a fish in his hands by the sea,small,,0.2693767547607422,0.6820604205131531,llama,0.4354656934738159,0.488951027393341,0.7986205667257309,0.748046875,0.0972699342243918,0.09566421,0.4555623312834788,0.526001557485694,0.3581047058105469,0.3592796325683594,61122.0,61256.0,28.0,28.0,573.4567590193988,573.4241548973392,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,3.0,3.0,low,low
black_and_white,p2p/OpenImages/SDv4/black_and_white.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A black and white photo of a group of young men playing a game of football,small,,0.193285584449768,0.7303784489631653,llama,0.6612769961357117,0.5321347117424011,0.7459134161472321,0.713623046875,0.0772807571115852,0.070572525,0.3880353508157751,0.4703832810042181,0.2705879211425781,0.2509613037109375,28556.0,29107.0,20.0,16.0,483.1490643210405,484.1689505069559,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
a_blue_plate,p2p/OpenImages/SDv4/a_blue_plate.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a blue plate sitting on a table with four peppers,medium,,0.3028235733509063,0.7845613956451416,llama,0.8933603763580322,0.6496134400367737,0.8812295719981194,0.8310546875,0.2053645846630752,0.19145033,0.1307328296993195,0.1901765746556427,0.8295059204101562,0.7899627685546875,205510.0,214775.0,5.0,4.0,275.5418672188107,275.83898331228585,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,3.0,low,low
on_a_hot_day,p2p/OpenImages/SDv4/on_a_hot_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a plate of food with broccoli and noodles on a hot day,medium,,0.2774668633937835,0.7214603424072266,llama,0.6984715461730957,0.632797122001648,0.7993491888046265,0.71337890625,0.096627534061888,0.0754279,0.1404304845545985,0.3554505875778366,0.7656173706054688,0.7270545959472656,173329.0,182743.0,21.0,25.0,658.8516958150105,633.5540027977564,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,2.0,low,low
in_a_co-working_space,p2p/OpenImages/SDv4/in_a_co-working_space.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man and woman sitting at a table in a co-working space with laptops,large,,0.2748282849788666,0.7433476448059082,llama,0.1993568539619445,0.1630662828683853,0.9087098836898804,0.7412109375,0.0068919696389872,0.005607975,0.651210421155795,0.6864559820548927,0.0238075256347656,0.0229301452636718,1459.0,1228.0,14.0,15.0,452.9997773401107,448.6956847769664,bin4,bin4,bin5,bin5,bin3,bin1,bin3,,diffused,bin4,bin3,1.0,2.0,low,low
missionaries,p2p/OpenImages/SDv4/missionaries.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a group of missionaries in a boat with paddles,large,,0.3360574841499328,0.610969603061676,llama,0.4040417671203613,0.3383893072605133,0.7475926280021667,0.801025390625,0.023561002073052,0.020858753,0.6093163993979203,0.6526570548380322,0.1924591064453125,0.1654014587402343,14364.0,17219.0,36.0,39.0,499.73661593259976,499.933882044672,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
messy,p2p/OpenImages/SDv4/messy.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A messy photo of a table with two bottles of coke and a box of soda,small,,0.3517860174179077,0.6485359072685242,llama,0.3701320886611938,0.3956899642944336,0.7457398176193237,0.7745361328125,0.056391888376109,0.05624116,0.5338891087568528,0.5983752473435661,0.1984024047851562,0.2025375366210937,30546.0,30566.0,21.0,20.0,496.08166802273314,496.935492989836,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,2.0,low,low
on_a_sunny_afternoon,p2p/OpenImages/SDv4/on_a_sunny_afternoon.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a blue moped parked on a cobblestone street on a sunny afternoon,medium,,0.3395770788192749,0.7428489923477173,llama,0.5990925431251526,0.7139689326286316,0.8434333652257919,0.681884765625,0.2434806604909694,0.22184382,0.1764308757664992,0.2686686616956625,0.8815536499023438,0.87255859375,228456.0,230508.0,4.0,3.0,186.6874007661458,188.41249578312272,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
sheep,p2p/OpenImages/SDv4/sheep.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a herd of sheep walking across a dry grass covered field,large,,0.3301770091056824,0.7082138061523438,llama,0.0615279674530029,0.0748327895998954,0.8255873322486877,0.734375,0.0026001097999229,0.002502042,0.728921908161898,0.78743190389218,0.0065078735351562,0.0067710876464843,710.0,702.0,5.0,5.0,257.305233398575,257.97870708178164,bin3,bin3,bin5,bin5,bin2,bin2,bin2,,localized,bin3,bin2,1.0,3.0,low,low
"playing_+
_fetch","p2p/OpenImages/SDv4/playing_+
_fetch.jpeg",OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a siamese cat with blue eyes playing fetch in the grass,small,,0.350180447101593,0.7401318550109863,llama,0.8610048890113831,0.7400623559951782,0.8252339512109756,0.7908935546875,0.1665552598483193,0.17262185,0.2005915947141653,0.3814215261602924,0.9182701110839844,0.8806686401367188,229926.0,240513.0,3.0,4.0,237.2016550007092,251.21473228496177,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
with_no_benches_or_trees,p2p/OpenImages/SDv4/with_no_benches_or_trees.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a bus is stopped at a deserted bus stop with no benches or trees,large,,0.271291434764862,0.6923507452011108,llama,0.5939884781837463,0.3693755269050598,0.831815630197525,0.76904296875,0.0179042630487109,0.014972924,0.5760332153784193,0.7385088566111351,0.1493721008300781,0.1371650695800781,10229.0,9479.0,27.0,23.0,623.8294969114278,626.2377699460233,bin5,bin5,bin5,bin5,bin4,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
professional,p2p/OpenImages/SDv4/professional.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A professional photo of a man on a jet ski in the water,small,,0.2961196899414062,0.593195915222168,llama,0.5034067630767822,0.298207551240921,0.755534365773201,0.68115234375,0.0194729109346965,0.01685053,0.6683822552370557,0.8143277980699831,0.1378021240234375,0.1262092590332031,5293.0,5387.0,31.0,32.0,539.0401309934788,523.869111360168,bin5,bin5,bin5,bin5,bin4,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
on_a_snowy_day,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a blue car parked next to a blue bus on a snowy day,medium,,0.328424334526062,0.5928505659103394,llama,0.6713292002677917,0.6818293929100037,0.8093007951974869,0.63720703125,0.1067312400902935,0.09824788,0.3240281916560415,0.4050353536999117,0.6513175964355469,0.6341514587402344,147232.0,151871.0,9.0,10.0,454.8214040497135,500.4608472460485,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
camper,p2p/OpenImages/SDv4/camper.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a camper parked next to a stone wall,large,,0.3197405934333801,0.5124629139900208,llama,0.7252193093299866,0.6869418621063232,0.8341122269630432,0.68896484375,0.1247000634216519,0.10947502,0.217188541595713,0.4208486197989059,0.7497596740722656,0.6867218017578125,171981.0,192125.0,11.0,13.0,606.0985263787777,536.2346581769805,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,2.0,2.0,low,low
small,p2p/OpenImages/SDv4/small.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A small photo of a cell phone with a battery and a battery cover,small,,0.263399064540863,0.6269869208335876,llama,0.1314445734024047,0.0997181311249733,0.7685065269470215,0.83544921875,0.002877839081229,0.002057441,0.8817744354539494,0.9176501502259446,0.0121650695800781,0.01171875,1924.0,2079.0,5.0,5.0,248.3391839112672,246.84968967686933,bin3,bin4,bin5,bin5,bin2,bin4,bin2,,localized,bin3,bin2,1.0,1.0,low,low
during_a_beautifulrainshower,p2p/OpenImages/SDv4/during_a_beautifulrainshower.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of two women skating on a rink with one holding the other during a beautifulrainSHOWER,small,,0.3473185300827026,0.6636927723884583,llama,0.6584056615829468,0.5092048048973083,0.7934669107198715,0.7811279296875,0.0443178835346593,0.031240229,0.4435486432831457,0.6206483321620508,0.2882919311523437,0.244171142578125,19420.0,36338.0,28.0,30.0,667.288474102434,665.1402015625034,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
posed,p2p/OpenImages/SDv4/posed.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A posed photo of a man in a suit and tie,small,,0.2858108878135681,0.684175968170166,llama,0.7183536887168884,0.633947491645813,0.8049595952033997,0.703369140625,0.1250402746575774,0.11422379,0.22870490805993,0.3361369725068311,0.6138572692871094,0.5805816650390625,141627.0,153685.0,16.0,17.0,559.1922767386659,624.1104359267108,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,3.0,2.0,low,low
wooden_cabin_in_the_woods,p2p/OpenImages/SDv4/wooden_cabin_in_the_woods.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of two men working on a wooden frame in a wooden cabin in the woods,large,,0.2924709916114807,0.7396279573440552,llama,0.585211455821991,0.6582518219947815,0.7548976689577103,0.7962646484375,0.1131280128041948,0.09729821,0.3482524763812462,0.4605958253073054,0.7271194458007812,0.670013427734375,146864.0,186502.0,10.0,15.0,476.2026465922658,569.3982129779444,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
clear,p2p/OpenImages/SDv4/clear.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a display case with two bottles of clear water,small,,0.3416663408279419,0.6860279440879822,llama,0.8052304983139038,0.7445995211601257,0.8696007877588272,0.7099609375,0.1181540788559826,0.11031738,0.1887796236517183,0.3257852645790722,0.8021965026855469,0.7851448059082031,203210.0,209030.0,4.0,10.0,325.71560313898243,517.5083382011476,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,2.0,low,low
pink_tuled,p2p/OpenImages/SDv4/pink_tuled.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a pink tuled chair with a pine vase on top,small,,0.272196888923645,0.7218892574310303,llama,0.8039025068283081,0.7491858601570129,0.6827234923839569,0.515625,0.2162423029841787,0.18925472,0.1868878895587304,0.3444273105650395,0.8535881042480469,0.8086814880371094,210124.0,221235.0,4.0,3.0,65.06504724740265,5.391177269707455,bin5,bin5,bin4,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
modern,p2p/OpenImages/SDv4/modern.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A modern photo of a pizza with tomatoes and artichokes on a plate,small,,0.2868025302886963,0.7515414357185364,llama,0.4456206560134887,0.4329186081886291,0.8560957163572311,0.7860107421875,0.0415082846600841,0.042107906,0.4916919977733148,0.566605451273701,0.2064476013183593,0.2118492126464843,36864.0,34034.0,26.0,24.0,534.1593788940584,534.4934886030828,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,2.0,10.0,low,medium
of_a_cemetery,p2p/OpenImages/SDv4/of_a_cemetery.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a siamese cat with blue eyes lying in the sprawling grass of a cemetery,large,,0.3953253030776977,0.7033395171165466,llama,0.0898041725158691,0.1144125610589981,0.681348443031311,0.696533203125,0.0035528503245884,0.0034038748,0.8014323126692185,0.8064769581790574,0.0119819641113281,0.0119705200195312,1298.0,1298.0,7.0,7.0,375.3050622604312,375.300603833089,bin3,bin4,bin4,bin5,bin2,bin3,bin2,,localized,bin4,bin2,1.0,1.0,low,low
pale_red,p2p/OpenImages/SDv4/pale_red.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a white and red flower with a pale red center,small,,0.2942888140678406,0.7014269828796387,llama,0.1078519225120544,0.0920140668749809,0.881319023668766,0.729736328125,0.0051778038266406,0.004598576,0.7886593403874899,0.8045631764064248,0.0384178161621093,0.0391159057617187,3486.0,3243.0,15.0,13.0,358.4514464197485,357.65571621177224,bin3,bin3,bin5,bin5,bin3,bin2,bin3,,diffused,bin3,bin3,1.0,2.0,low,low
